contig_id	mean_contig	cluster_id	nucl_freq.gc	length	color
NODE_24240_length_1085_cov_2.627184	4.898	32	55.2073732718894	1085	1other
NODE_24241_length_1085_cov_2.607767	4.689	32	50.4147465437788	1085	1other
NODE_24242_length_1085_cov_2.577670	4.276	32	51.1520737327189	1085	1other
NODE_24243_length_1085_cov_2.571845	5.018	32	52.4423963133641	1085	1other
NODE_24244_length_1085_cov_2.377670	4.881	32	53.2718894009217	1085	1other
NODE_24245_length_1085_cov_2.366990	4.899	32	52.6267281105991	1085	1other
NODE_24246_length_1085_cov_2.327184	3.709	42	51.2442396313364	1085	1other
NODE_24247_length_1085_cov_2.272816	4.263	32	53.2718894009217	1085	1other
NODE_24248_length_1085_cov_2.270874	4.357	32	50.4147465437788	1085	1other
NODE_24249_length_1085_cov_2.206796	5.006	32	52.7188940092166	1085	1other
NODE_2425_length_8108_cov_311.320874	501.367	25	49.6299950666009	8108	ascomycete
NODE_24250_length_1085_cov_2.199029	4.48	32	46.9124423963134	1085	1other
NODE_24251_length_1085_cov_2.105825	3.926	32	52.3502304147465	1085	1other
NODE_24252_length_1085_cov_2.077670	4.728	32	52.8110599078341	1085	1other
NODE_24253_length_1085_cov_2.033010	3.839	32	48.110599078341	1085	1other
NODE_24254_length_1085_cov_1.926214	5.206	32	48.5714285714286	1085	1other
NODE_24255_length_1085_cov_1.839806	2.889	34	47.5576036866359	1085	1other
NODE_24256_length_1085_cov_1.777670	3.538	32	52.258064516129	1085	1other
NODE_24257_length_1085_cov_1.722330	3.446	32	51.5207373271889	1085	1other
NODE_24258_length_1084_cov_110.810496	173.051	30	70.479704797048	1084	1other
NODE_24259_length_1084_cov_52.681244	95.864	30	70.7564575645756	1084	1other
NODE_2426_length_8098_cov_6.172945	11.513	44	59.6774193548387	8098	1other
NODE_24260_length_1084_cov_15.764820	29.711	30	73.4317343173432	1084	1other
NODE_24261_length_1084_cov_8.472303	9.239	8	35.7933579335793	1084	1other
NODE_24262_length_1084_cov_7.145773	12.9	34	44.5571955719557	1084	1other
NODE_24263_length_1084_cov_6.588921	10.755	20	66.6051660516605	1084	1other
NODE_24264_length_1084_cov_4.390671	8.057	32	54.4280442804428	1084	1other
NODE_24265_length_1084_cov_4.136054	7.324	32	50	1084	1other
NODE_24266_length_1084_cov_3.754130	6.446	32	54.9815498154982	1084	1other
NODE_24267_length_1084_cov_3.707483	7.31	32	55.8118081180812	1084	1other
NODE_24268_length_1084_cov_3.705539	6.635	32	50.9225092250922	1084	1other
NODE_24269_length_1084_cov_3.645287	6.691	32	50.9225092250922	1084	1other
NODE_2427_length_8091_cov_118.326779	195.514	31	25.040168087999	8091	ascomycete
NODE_24270_length_1084_cov_3.620019	6.096	32	49.5387453874539	1084	1other
NODE_24271_length_1084_cov_3.482021	5.918	32	54.2435424354244	1084	1other
NODE_24272_length_1084_cov_3.427600	6.89	32	53.1365313653137	1084	1other
NODE_24273_length_1084_cov_3.356657	5.78	32	50.4612546125461	1084	1other
NODE_24274_length_1084_cov_3.339164	6.056	32	51.0147601476015	1084	1other
NODE_24275_length_1084_cov_3.269193	7.02	32	50.1845018450185	1084	1other
NODE_24276_length_1084_cov_3.263362	6.076	32	52.859778597786	1084	1other
NODE_24277_length_1084_cov_3.180758	6.756	32	53.5977859778598	1084	1other
NODE_24278_length_1084_cov_3.052478	4.737	32	53.5055350553506	1084	1other
NODE_24279_length_1084_cov_3.003887	5.292	32	50.1845018450185	1084	1other
NODE_2428_length_8088_cov_6.011204	10.064	16	54.7477744807122	8088	1other
NODE_24280_length_1084_cov_2.964043	6.304	32	51.5682656826568	1084	1other
NODE_24281_length_1084_cov_2.920311	5.108	32	48.8929889298893	1084	1other
NODE_24282_length_1084_cov_2.897959	6.984	32	53.690036900369	1084	1other
NODE_24283_length_1084_cov_2.842566	6.108	32	51.9372693726937	1084	1other
NODE_24284_length_1084_cov_2.717201	4.768	32	50.0922509225092	1084	1other
NODE_24285_length_1084_cov_2.708455	4.658	32	47.6937269372694	1084	1other
NODE_24286_length_1084_cov_2.525753	4.561	32	50.1845018450185	1084	1other
NODE_24287_length_1084_cov_2.503401	5.067	34	58.9483394833948	1084	1other
NODE_24288_length_1084_cov_2.466472	4.306	32	50.3690036900369	1084	1other
NODE_24289_length_1084_cov_2.424684	4.962	32	52.5830258302583	1084	1other
NODE_2429_length_8086_cov_243.171585	389.303	18	38.1647291615137	8086	ascomycete
NODE_24290_length_1084_cov_2.337221	4.736	42	55.6273062730627	1084	1other
NODE_24291_length_1084_cov_2.273081	5.105	32	49.2551210428305	1084	1other
NODE_24292_length_1084_cov_2.211856	4.395	32	49.0774907749078	1084	1other
NODE_24293_length_1084_cov_2.188533	5.624	32	48.8007380073801	1084	1other
NODE_24294_length_1084_cov_2.182702	4.842	32	49.7232472324723	1084	1other
NODE_24295_length_1084_cov_2.157434	3.592	32	52.0295202952029	1084	1other
NODE_24296_length_1084_cov_2.068999	3.277	32	48.8007380073801	1084	1other
NODE_24297_length_1084_cov_2.067055	3.885	32	51.3837638376384	1084	1other
NODE_24298_length_1084_cov_1.414966	2.248	32	50.830258302583	1084	1other
NODE_24299_length_1083_cov_17.930934	28.683	6	42.382271468144	1083	1other
NODE_243_length_117665_cov_46.586022	74.1202727272727	39	51.0185854633607	117665	1other
NODE_2430_length_8081_cov_9.454024	15.764	20	64.4227199604009	8081	1other
NODE_24300_length_1083_cov_10.498054	16.047	42	46.814404432133	1083	1other
NODE_24301_length_1083_cov_5.888132	9.264	20	64.4506001846722	1083	1other
NODE_24302_length_1083_cov_5.170233	8.278	20	67.7746999076639	1083	1other
NODE_24303_length_1083_cov_5.016537	10.436	10	53.4626038781163	1083	1other
NODE_24304_length_1083_cov_4.248054	7.024	32	53.0009233610342	1083	1other
NODE_24305_length_1083_cov_4.156615	8.081	32	51.2465373961219	1083	1other
NODE_24306_length_1083_cov_4.069066	6.055	32	46.814404432133	1083	1other
NODE_24307_length_1083_cov_4.029183	7.458	32	52.8162511542013	1083	1other
NODE_24308_length_1083_cov_3.765564	7.391	32	56.7567567567568	1083	1other
NODE_24309_length_1083_cov_3.650778	6.76	32	54.9399815327793	1083	1other
NODE_2431_length_8076_cov_15.120309	24.318	16	55.5101535413571	8076	1other
NODE_24310_length_1083_cov_3.607977	5.865	32	49.1228070175439	1083	1other
NODE_24311_length_1083_cov_3.557393	5.62	32	50.7848568790397	1083	1other
NODE_24312_length_1083_cov_3.468872	7.055	32	54.3859649122807	1083	1other
NODE_24313_length_1083_cov_3.358949	5.789	32	51.8928901200369	1083	1other
NODE_24314_length_1083_cov_3.199416	5.746	32	50.0461680517082	1083	1other
NODE_24315_length_1083_cov_3.156615	6.377	32	54.1089566020314	1083	1other
NODE_24316_length_1083_cov_3.149805	6.147	32	53.9242843951985	1083	1other
NODE_24317_length_1083_cov_3.022374	6.035	32	53.6472760849492	1083	1other
NODE_24318_length_1083_cov_3.015564	6.358	32	54.2936288088643	1083	1other
NODE_24319_length_1083_cov_3.014591	7.178	32	53.4626038781163	1083	1other
NODE_2432_length_8066_cov_332.167520	536.659	25	53.3845772377882	8066	ascomycete
NODE_24320_length_1083_cov_2.923152	5.1	32	52.2622345337027	1083	1other
NODE_24321_length_1083_cov_2.900778	6.12	32	50.7848568790397	1083	1other
NODE_24322_length_1083_cov_2.857977	5.001	32	49.8614958448753	1083	1other
NODE_24323_length_1083_cov_2.857004	4.741	32	52.0775623268698	1083	1other
NODE_24324_length_1083_cov_2.853113	4.565	32	49.3998153277932	1083	1other
NODE_24325_length_1083_cov_2.835603	4.74	32	47.5530932594645	1083	1other
NODE_24326_length_1083_cov_2.716926	4.235	32	51.2465373961219	1083	1other
NODE_24327_length_1083_cov_2.602140	3.868	34	49.3074792243767	1083	1other
NODE_24328_length_1083_cov_2.550584	4.802	32	54.2936288088643	1083	1other
NODE_24329_length_1083_cov_2.541829	4.888	32	55.7315936626281	1083	1other
NODE_2433_length_8040_cov_312.313964	504.913	25	51.6666666666667	8040	ascomycete
NODE_24330_length_1083_cov_2.533074	3.896	32	50.3231763619575	1083	1other
NODE_24331_length_1083_cov_2.527237	4.494	32	54.5706371191136	1083	1other
NODE_24332_length_1083_cov_2.506809	4.991	32	49.3998153277932	1083	1other
NODE_24333_length_1083_cov_2.463035	3.958	32	50.7848568790397	1083	1other
NODE_24334_length_1083_cov_2.444553	4.958	32	51.8005540166205	1083	1other
NODE_24335_length_1083_cov_2.384241	5.558	32	51.2465373961219	1083	1other
NODE_24336_length_1083_cov_2.308366	3.751	32	47.460757156048	1083	1other
NODE_24337_length_1083_cov_2.206226	4.318	32	48.3690587138863	1083	1other
NODE_24338_length_1083_cov_2.205253	4.513	32	51.8005540166205	1083	1other
NODE_24339_length_1083_cov_2.183852	3.708	34	52.4469067405355	1083	1other
NODE_2434_length_8037_cov_173.064019	205.195	31	25.7683215130024	8037	ascomycete
NODE_24340_length_1083_cov_2.080739	4.025	32	53.4016775396086	1083	1other
NODE_24341_length_1083_cov_1.968872	4.041	32	50.2308402585411	1083	1other
NODE_24342_length_1083_cov_1.906615	4.271	32	52.8162511542013	1083	1other
NODE_24343_length_1083_cov_1.899805	4.633	32	48.2917820867959	1083	1other
NODE_24344_length_1083_cov_1.822957	4.058	32	51.9852262234534	1083	1other
NODE_24345_length_1083_cov_1.668288	4.548	32	54.2012927054478	1083	1other
NODE_24346_length_1083_cov_1.542802	2.619	32	50.415512465374	1083	1other
NODE_24347_length_1082_cov_12.601753	24.155	30	74.7689463955638	1082	1other
NODE_24348_length_1082_cov_10.940604	17.449	20	64.7874306839187	1082	1other
NODE_24349_length_1082_cov_5.765336	8.956	20	65.7116451016636	1082	1other
NODE_2435_length_8030_cov_148.905705	153.401	41	22.8393524283935	8030	1other
NODE_24350_length_1082_cov_4.869523	9.131	32	51.9408502772643	1082	1other
NODE_24351_length_1082_cov_4.826680	7.831	32	51.2014787430684	1082	1other
NODE_24352_length_1082_cov_4.405063	8.813	34	52.1256931608133	1082	1other
NODE_24353_length_1082_cov_4.275560	9.235	20	69.4085027726433	1082	1other
NODE_24354_length_1082_cov_4.196689	7.642	32	52.4029574861368	1082	1other
NODE_24355_length_1082_cov_3.943525	7.172	32	56.7467652495379	1082	1other
NODE_24356_length_1082_cov_3.932814	6.97	34	54.0665434380776	1082	1other
NODE_24357_length_1082_cov_3.858812	7.845	32	53.0499075785582	1082	1other
NODE_24358_length_1082_cov_3.607595	6.699	32	50.4621072088725	1082	1other
NODE_24359_length_1082_cov_3.592016	6.076	32	51.3863216266174	1082	1other
NODE_2436_length_8028_cov_91.586605	143.726	31	20.1295465869457	8028	ascomycete
NODE_24360_length_1082_cov_3.543330	5.799	32	50.4621072088725	1082	1other
NODE_24361_length_1082_cov_3.477118	6.252	32	53.1423290203327	1082	1other
NODE_24362_length_1082_cov_3.463486	6.425	32	51.9408502772643	1082	1other
NODE_24363_length_1082_cov_3.403116	6.036	32	50.184842883549	1082	1other
NODE_24364_length_1082_cov_3.382668	5.801	34	49.630314232902	1082	1other
NODE_24365_length_1082_cov_3.353457	5.567	32	48.2439926062847	1082	1other
NODE_24366_length_1082_cov_3.330088	8.108	32	53.4195933456562	1082	1other
NODE_24367_length_1082_cov_3.275560	7.424	32	54.7134935304991	1082	1other
NODE_24368_length_1082_cov_3.249270	5.86	32	52.2181146025878	1082	1other
NODE_24369_length_1082_cov_3.213242	6.635	32	51.6635859519409	1082	1other
NODE_2437_length_8025_cov_315.267503	493.924	25	50.4797507788162	8025	ascomycete
NODE_24370_length_1082_cov_3.185005	5.198	42	49.445471349353	1082	1other
NODE_24371_length_1082_cov_3.053554	6.502	32	52.8650646950092	1082	1other
NODE_24372_length_1082_cov_2.961052	4.852	32	52.3105360443623	1082	1other
NODE_24373_length_1082_cov_2.872444	4.734	32	49.630314232902	1082	1other
NODE_24374_length_1082_cov_2.863681	5.396	32	51.2014787430684	1082	1other
NODE_24375_length_1082_cov_2.782863	5.933	32	52.8650646950092	1082	1other
NODE_24376_length_1082_cov_2.758520	6.632	32	53.5120147874307	1082	1other
NODE_24377_length_1082_cov_2.732230	4.897	32	51.5711645101664	1082	1other
NODE_24378_length_1082_cov_2.724440	4.489	32	49.445471349353	1082	1other
NODE_24379_length_1082_cov_2.651412	5.116	32	50.184842883549	1082	1other
NODE_2438_length_8017_cov_41.312359	66.936	39	49.1600353669319	8017	1other
NODE_24380_length_1082_cov_2.603700	4.63	32	50.2772643253235	1082	1other
NODE_24381_length_1082_cov_2.594937	4.359	32	54.1044776119403	1082	1other
NODE_24382_length_1082_cov_2.580331	6.055	32	55.452865064695	1082	1other
NODE_24383_length_1082_cov_2.548199	4.368	32	52.7726432532347	1082	1other
NODE_24384_length_1082_cov_2.533593	4.312	32	55.452865064695	1082	1other
NODE_24385_length_1082_cov_2.495618	5.179	32	50.2772643253235	1082	1other
NODE_24386_length_1082_cov_2.464460	4.184	32	50.0924214417745	1082	1other
NODE_24387_length_1082_cov_2.438169	5.166	32	53.3271719038817	1082	1other
NODE_24388_length_1082_cov_2.419669	4.271	32	55.452865064695	1082	1other
NODE_24389_length_1082_cov_2.309640	3.96	32	51.8484288354898	1082	1other
NODE_2439_length_8016_cov_196.522924	243.126	31	26.8962075848303	8016	ascomycete
NODE_24390_length_1082_cov_2.270691	5.608	32	52.0332717190388	1082	1other
NODE_24391_length_1082_cov_2.257059	4.799	32	52.7726432532347	1082	1other
NODE_24392_length_1082_cov_2.249270	4.783	32	55.822550831793	1082	1other
NODE_24393_length_1082_cov_2.122687	4.537	32	53.6044362292052	1082	1other
NODE_24394_length_1082_cov_2.106134	3.768	32	52.3320895522388	1082	1other
NODE_24395_length_1082_cov_2.095424	3.658	32	50.369685767098	1082	1other
NODE_24396_length_1082_cov_2.032132	3.299	32	54.4362292051756	1082	1other
NODE_24397_length_1082_cov_1.985394	3.426	32	50.554528650647	1082	1other
NODE_24398_length_1082_cov_1.921130	4.182	32	48.7060998151571	1082	1other
NODE_24399_length_1082_cov_1.836417	3.056	32	48.4288354898336	1082	1other
NODE_244_length_117589_cov_107.214917	161.366	31	23.2513245286549	117589	ascomycete
NODE_2440_length_8006_cov_298.712615	232.069	31	30.8643517361979	8006	ascomycete
NODE_24400_length_1082_cov_1.764362	3.253	34	55.083179297597	1082	1other
NODE_24401_length_1082_cov_1.760467	4.56	32	47.6894639556377	1082	1other
NODE_24402_length_1082_cov_1.578384	3.035	32	49.0757855822551	1082	1other
NODE_24403_length_1082_cov_1.545278	3.489	32	51.6791044776119	1082	1other
NODE_24404_length_1082_cov_1.401168	2.939	32	52.4029574861368	1082	1other
NODE_24405_length_1081_cov_402.224172	105.249	9	24.1443108233117	1081	1other
NODE_24406_length_1081_cov_4.220273	6.673	32	52.4514338575393	1081	1other
NODE_24407_length_1081_cov_3.891813	7.661	32	50.2312673450509	1081	1other
NODE_24408_length_1081_cov_3.688109	6.246	34	43.940795559667	1081	1other
NODE_24409_length_1081_cov_3.302144	5.388	32	48.4736355226642	1081	1other
NODE_2441_length_8002_cov_18.718636	30.327	16	64.0589852536866	8002	1other
NODE_24410_length_1081_cov_3.224172	5.862	32	51.1563367252544	1081	1other
NODE_24411_length_1081_cov_3.128655	6.463	32	51.6188714153562	1081	1other
NODE_24412_length_1081_cov_3.089669	5.486	32	51.1563367252544	1081	1other
NODE_24413_length_1081_cov_3.080897	5.417	32	50.2312673450509	1081	1other
NODE_24414_length_1081_cov_3.031189	4.936	32	46.5309898242368	1081	1other
NODE_24415_length_1081_cov_3.024366	5.152	32	50.0462534690102	1081	1other
NODE_24416_length_1081_cov_3.016569	7.546	32	52.8214616096207	1081	1other
NODE_24417_length_1081_cov_2.979532	7.187	32	49.4912118408881	1081	1other
NODE_24418_length_1081_cov_2.972710	5.703	32	48.0111008325624	1081	1other
NODE_24419_length_1081_cov_2.917154	5.272	32	54.6716003700278	1081	1other
NODE_2442_length_7986_cov_323.512672	249.47	31	26.6090658652642	7986	ascomycete
NODE_24420_length_1081_cov_2.878168	5.036	32	50.6012950971323	1081	1other
NODE_24421_length_1081_cov_2.749513	5.691	32	49.5837187789084	1081	1other
NODE_24422_length_1081_cov_2.726121	5.853	44	57.8168362627197	1081	1other
NODE_24423_length_1081_cov_2.675439	6.229	32	51.6188714153562	1081	1other
NODE_24424_length_1081_cov_2.645224	4.787	32	52.8214616096207	1081	1other
NODE_24425_length_1081_cov_2.618908	5.555	32	53.3765032377428	1081	1other
NODE_24426_length_1081_cov_2.571150	4.505	32	52.5439407955597	1081	1other
NODE_24427_length_1081_cov_2.570175	5.095	32	49.0286771507863	1081	1other
NODE_24428_length_1081_cov_2.543860	5.834	32	51.9888991674376	1081	1other
NODE_24429_length_1081_cov_2.537037	5.884	32	52.1739130434783	1081	1other
NODE_2443_length_7980_cov_125.943218	205.782	30	68.6215538847118	7980	1other
NODE_24430_length_1081_cov_2.519493	5.706	32	50.1387604070305	1081	1other
NODE_24431_length_1081_cov_2.513645	3.906	32	51.2488436632747	1081	1other
NODE_24432_length_1081_cov_2.465887	5.463	32	50.9713228492137	1081	1other
NODE_24433_length_1081_cov_2.443470	3.745	32	51.8963922294172	1081	1other
NODE_24434_length_1081_cov_2.416179	4.577	32	48.4736355226642	1081	1other
NODE_24435_length_1081_cov_2.404483	4.42	32	49.4912118408881	1081	1other
NODE_24436_length_1081_cov_2.387914	4.754	32	50.4201680672269	1081	1other
NODE_24437_length_1081_cov_2.384990	4.605	32	49.1211840888067	1081	1other
NODE_24438_length_1081_cov_2.353801	4.776	32	53.0064754856614	1081	1other
NODE_24439_length_1081_cov_2.327485	4.4	32	54.209065679926	1081	1other
NODE_2444_length_7980_cov_112.473565	125.388	41	20.4761904761905	7980	1other
NODE_24440_length_1081_cov_2.269981	4.282	32	52.358926919519	1081	1other
NODE_24441_length_1081_cov_2.265107	3.89	32	53.0064754856614	1081	1other
NODE_24442_length_1081_cov_2.230994	3.864	32	47.7335800185014	1081	1other
NODE_24443_length_1081_cov_2.162768	3.962	32	52.0814061054579	1081	1other
NODE_24444_length_1081_cov_2.102339	3.576	32	54.0240518038853	1081	1other
NODE_24445_length_1081_cov_2.100390	4.037	32	52.5439407955597	1081	1other
NODE_24446_length_1081_cov_2.099415	4.187	32	49.3061979648474	1081	1other
NODE_24447_length_1081_cov_1.989279	3.169	42	54.3940795559667	1081	1other
NODE_24448_length_1081_cov_1.983431	5.048	32	51.7113783533765	1081	1other
NODE_24449_length_1081_cov_1.929825	3.033	32	48.8436632747456	1081	1other
NODE_2445_length_7975_cov_278.325379	184.453	31	23.7241379310345	7975	ascomycete
NODE_24450_length_1081_cov_1.928850	3.307	32	48.6586493987049	1081	1other
NODE_24451_length_1081_cov_1.908382	3.559	32	51.8038852913969	1081	1other
NODE_24452_length_1081_cov_1.889864	3.48	32	52.1739130434783	1081	1other
NODE_24453_length_1081_cov_1.781676	2.76	32	52.7289546716004	1081	1other
NODE_24454_length_1081_cov_1.659844	3.784	32	50.5087881591119	1081	1other
NODE_24455_length_1081_cov_1.600390	4.275	32	58.9269195189639	1081	1other
NODE_24456_length_1081_cov_1.547758	3.573	32	52.2875816993464	1081	1other
NODE_24457_length_1081_cov_1.496101	3.078	32	51.4338575393154	1081	1other
NODE_24458_length_1081_cov_1.269006	1.934	42	52.0814061054579	1081	1other
NODE_24459_length_1080_cov_35.601951	58.214	30	72.1296296296296	1080	1other
NODE_2446_length_7969_cov_189.929113	192.79	31	24.9592169657423	7969	ascomycete
NODE_24460_length_1080_cov_9.458537	14.784	20	68.5185185185185	1080	1other
NODE_24461_length_1080_cov_5.747317	10.661	20	69.3518518518518	1080	1other
NODE_24462_length_1080_cov_4.159024	6.784	32	52.5925925925926	1080	1other
NODE_24463_length_1080_cov_3.836098	7.004	32	53.6111111111111	1080	1other
NODE_24464_length_1080_cov_3.818537	7.625	32	54.4444444444444	1080	1other
NODE_24465_length_1080_cov_3.779512	6.465	32	53.9814814814815	1080	1other
NODE_24466_length_1080_cov_3.759024	6.856	32	53.3333333333333	1080	1other
NODE_24467_length_1080_cov_3.729756	6.234	32	54.3518518518519	1080	1other
NODE_24468_length_1080_cov_3.643902	6.996	34	61.7592592592593	1080	1other
NODE_24469_length_1080_cov_3.520976	6.974	32	50.8333333333333	1080	1other
NODE_2447_length_7941_cov_117.666624	111.167	41	18.6374512026193	7941	1other
NODE_24470_length_1080_cov_3.471220	5.68	32	53.8888888888889	1080	1other
NODE_24471_length_1080_cov_3.446829	5.907	32	55.8333333333333	1080	1other
NODE_24472_length_1080_cov_3.388293	5.676	32	52.2222222222222	1080	1other
NODE_24473_length_1080_cov_3.361951	5.118	32	51.8518518518519	1080	1other
NODE_24474_length_1080_cov_3.246829	6.206	32	54.537037037037	1080	1other
NODE_24475_length_1080_cov_3.174634	5.467	32	47.962962962963	1080	1other
NODE_24476_length_1080_cov_3.167805	6.32	32	49.9074074074074	1080	1other
NODE_24477_length_1080_cov_3.150244	5.114	32	53.9814814814815	1080	1other
NODE_24478_length_1080_cov_2.921951	5.456	32	53.9814814814815	1080	1other
NODE_24479_length_1080_cov_2.898537	6.131	32	56.5740740740741	1080	1other
NODE_2448_length_7936_cov_37.884152	61.321	16	55.4183467741936	7936	1other
NODE_24480_length_1080_cov_2.896585	6.184	32	53.6111111111111	1080	1other
NODE_24481_length_1080_cov_2.815610	4.568	32	48.3177570093458	1080	1other
NODE_24482_length_1080_cov_2.794146	5.622	32	57.962962962963	1080	1other
NODE_24483_length_1080_cov_2.793171	4.441	32	49.0740740740741	1080	1other
NODE_24484_length_1080_cov_2.750244	4.409	34	55.6481481481481	1080	1other
NODE_24485_length_1080_cov_2.731707	4.245	32	54.7222222222222	1080	1other
NODE_24486_length_1080_cov_2.705366	5.717	32	51.0185185185185	1080	1other
NODE_24487_length_1080_cov_2.443902	4.183	32	53.2407407407407	1080	1other
NODE_24488_length_1080_cov_2.365854	5.198	32	51.6822429906542	1080	1other
NODE_24489_length_1080_cov_2.348293	4.018	32	53.1481481481481	1080	1other
NODE_2449_length_7922_cov_84.568578	135.389	31	21.6611966675082	7922	ascomycete
NODE_24490_length_1080_cov_2.233171	4.657	32	52.037037037037	1080	1other
NODE_24491_length_1080_cov_2.232195	5.106	32	54.2592592592593	1080	1other
NODE_24492_length_1080_cov_2.174634	5.334	32	49.7222222222222	1080	1other
NODE_24493_length_1080_cov_2.162927	4.082	32	51.3888888888889	1080	1other
NODE_24494_length_1080_cov_2.125854	5.579	32	50.8333333333333	1080	1other
NODE_24495_length_1080_cov_2.064390	4.356	32	52.5233644859813	1080	1other
NODE_24496_length_1080_cov_1.952195	4.049	32	51.2037037037037	1080	1other
NODE_24497_length_1080_cov_1.430244	2.611	34	48.8888888888889	1080	1other
NODE_24498_length_1079_cov_7.012695	10.86	20	66.8211306765524	1079	1other
NODE_24499_length_1079_cov_4.933594	8.404	32	54.9582947173309	1079	1other
NODE_245_length_117456_cov_44.453735	71.8031818181818	39	50.880404611481	117456	1other
NODE_2450_length_7919_cov_23.513479	37.963	16	53.529486046218	7919	1other
NODE_24500_length_1079_cov_4.808594	8.247	32	50.7877664504171	1079	1other
NODE_24501_length_1079_cov_4.068359	7.372	32	51.3438368860056	1079	1other
NODE_24502_length_1079_cov_3.773438	7.465	32	51.5291936978684	1079	1other
NODE_24503_length_1079_cov_3.539062	6.33	32	55.5143651529194	1079	1other
NODE_24504_length_1079_cov_3.519531	7.016	32	50.1390176088971	1079	1other
NODE_24505_length_1079_cov_3.369141	7.37	32	52.9193697868397	1079	1other
NODE_24506_length_1079_cov_3.252930	6.733	32	49.1195551436515	1079	1other
NODE_24507_length_1079_cov_3.141602	5.964	32	53.3827618164968	1079	1other
NODE_24508_length_1079_cov_3.045898	5.936	32	49.1195551436515	1079	1other
NODE_24509_length_1079_cov_3.005859	4.892	32	47.33395696913	1079	1other
NODE_2451_length_7913_cov_165.879740	164.729	31	24.137495260963	7913	ascomycete
NODE_24510_length_1079_cov_2.933594	5.286	34	53.0120481927711	1079	1other
NODE_24511_length_1079_cov_2.916016	4.696	34	58.0166821130677	1079	1other
NODE_24512_length_1079_cov_2.849609	4.885	32	52.1779425393883	1079	1other
NODE_24513_length_1079_cov_2.791992	4.964	32	51.2511584800741	1079	1other
NODE_24514_length_1079_cov_2.620117	5.389	32	54.4949026876738	1079	1other
NODE_24515_length_1079_cov_2.588867	4.154	32	51.9925857275255	1079	1other
NODE_24516_length_1079_cov_2.557617	4.221	32	46.7099165894347	1079	1other
NODE_24517_length_1079_cov_2.533203	4.784	32	53.8461538461538	1079	1other
NODE_24518_length_1079_cov_2.383789	4.868	34	51.7145505097312	1079	1other
NODE_24519_length_1079_cov_2.375000	4.933	32	48.1000926784059	1079	1other
NODE_2452_length_7910_cov_296.574411	476.399	25	49.6965865992415	7910	ascomycete
NODE_24520_length_1079_cov_2.274414	3.986	32	50.2338634237605	1079	1other
NODE_24521_length_1079_cov_2.241211	4.191	32	52.6413345690454	1079	1other
NODE_24522_length_1079_cov_2.223633	4.209	32	49.9536607970343	1079	1other
NODE_24523_length_1079_cov_2.152344	4.73	32	49.67562557924	1079	1other
NODE_24524_length_1079_cov_2.121094	3.656	32	46.8025949953661	1079	1other
NODE_24525_length_1079_cov_2.095703	4.766	34	55.9777571825765	1079	1other
NODE_24526_length_1079_cov_1.996094	4.344	32	52.9193697868397	1079	1other
NODE_24527_length_1079_cov_1.837891	3.455	32	51.0757717492984	1079	1other
NODE_24528_length_1078_cov_60.027370	96.759	30	71.2430426716141	1078	1other
NODE_24529_length_1078_cov_43.022483	70.69	30	71.7996289424861	1078	1other
NODE_2453_length_7906_cov_8.763597	14.077	20	66.1143435365545	7906	1other
NODE_24530_length_1078_cov_26.884653	45.14	30	74.025974025974	1078	1other
NODE_24531_length_1078_cov_8.840665	14.051	20	62.2448979591837	1078	1other
NODE_24532_length_1078_cov_8.578690	14.169	20	63.543599257885	1078	1other
NODE_24533_length_1078_cov_4.590420	7.223	20	66.6975881261596	1078	1other
NODE_24534_length_1078_cov_4.432063	7.305	32	50.9276437847866	1078	1other
NODE_24535_length_1078_cov_3.574780	5.484	32	55.2875695732839	1078	1other
NODE_24536_length_1078_cov_3.441838	6.223	32	52.6901669758813	1078	1other
NODE_24537_length_1078_cov_3.392962	7.062	32	53.2467532467532	1078	1other
NODE_24538_length_1078_cov_3.297165	6.476	32	49.3506493506493	1078	1other
NODE_24539_length_1078_cov_3.154448	4.708	32	51.0204081632653	1078	1other
NODE_2454_length_7894_cov_273.919250	446.312	25	48.3911831770965	7894	ascomycete
NODE_24540_length_1078_cov_3.072336	5.353	32	51.2987012987013	1078	1other
NODE_24541_length_1078_cov_3.032258	4.998	32	54.2671614100186	1078	1other
NODE_24542_length_1078_cov_2.946237	6.918	32	50.278293135436	1078	1other
NODE_24543_length_1078_cov_2.937439	5.132	32	51.9480519480519	1078	1other
NODE_24544_length_1078_cov_2.922776	4.803	32	54.0816326530612	1078	1other
NODE_24545_length_1078_cov_2.913978	5.192	32	46.1966604823748	1078	1other
NODE_24546_length_1078_cov_2.902248	4.994	32	52.3191094619666	1078	1other
NODE_24547_length_1078_cov_2.875855	5.452	32	49.721706864564	1078	1other
NODE_24548_length_1078_cov_2.868035	5.37	32	52.7829313543599	1078	1other
NODE_24549_length_1078_cov_2.828935	4.133	32	54.2134831460674	1078	1other
NODE_2455_length_7891_cov_119.677386	198.35	31	25.294639462679	7891	ascomycete
NODE_24550_length_1078_cov_2.792766	4.998	32	51.5769944341373	1078	1other
NODE_24551_length_1078_cov_2.618768	5.43	32	52.7829313543599	1078	1other
NODE_24552_length_1078_cov_2.580645	5.357	32	52.1335807050093	1078	1other
NODE_24553_length_1078_cov_2.571848	5.533	32	46.5677179962894	1078	1other
